Date,Open,High,Low,Close,Adj Close,Volume
2017-09-27,212000.000000,212000.000000,206000.000000,209500.000000,206167.640625,210185
2017-09-28,207000.000000,207500.000000,198500.000000,200000.000000,196818.750000,677664
2017-09-29,199500.000000,201000.000000,192500.000000,198500.000000,195342.593750,685843
2017-10-10,203000.000000,216500.000000,201000.000000,213500.000000,210104.015625,632311
2017-10-11,214500.000000,217000.000000,211500.000000,217000.000000,213548.328125,360825
2017-10-12,216500.000000,216500.000000,212500.000000,215000.000000,211580.156250,277890
2017-10-13,215000.000000,220000.000000,209500.000000,216000.000000,212564.250000,436917
2017-10-16,214000.000000,215500.000000,200500.000000,203500.000000,200263.078125,771109
2017-10-17,205000.000000,207000.000000,199500.000000,202500.000000,199278.984375,420210
2017-10-18,203000.000000,204500.000000,197000.000000,198000.000000,194850.531250,445683
2017-10-19,197000.000000,200500.000000,196000.000000,197000.000000,193866.468750,311282
2017-10-20,198000.000000,201500.000000,197000.000000,199500.000000,196326.687500,272371
2017-10-23,201500.000000,205000.000000,201500.000000,205000.000000,201739.203125,301557
2017-10-24,205000.000000,205000.000000,197000.000000,197500.000000,194358.515625,364306
2017-10-25,197500.000000,199500.000000,195000.000000,198500.000000,195342.593750,235953
2017-10-26,198500.000000,200500.000000,195000.000000,195500.000000,192390.328125,219362
2017-10-27,194500.000000,196500.000000,191000.000000,195000.000000,191898.281250,345506
2017-10-30,197000.000000,203000.000000,195500.000000,202500.000000,199278.984375,381343
2017-10-31,204000.000000,206500.000000,201000.000000,206000.000000,202723.312500,395599
2017-11-01,220000.000000,224500.000000,215000.000000,224500.000000,220929.031250,1325337
2017-11-02,226000.000000,227500.000000,221500.000000,225000.000000,221421.093750,472515
2017-11-03,220500.000000,222000.000000,212500.000000,220000.000000,216500.625000,629297
2017-11-06,216000.000000,219000.000000,213500.000000,217500.000000,214040.375000,267576
2017-11-07,217000.000000,221000.000000,215000.000000,221000.000000,217484.718750,284111
2017-11-08,219000.000000,223500.000000,216500.000000,221000.000000,217484.718750,221294
2017-11-09,221500.000000,223000.000000,219500.000000,221500.000000,217976.765625,227263
2017-11-10,220500.000000,223000.000000,218500.000000,221000.000000,217484.718750,131534
2017-11-13,218000.000000,220500.000000,210000.000000,212500.000000,209119.906250,318541
2017-11-14,213000.000000,214500.000000,208000.000000,214000.000000,210596.062500,269646
2017-11-15,210500.000000,217500.000000,209500.000000,217500.000000,214040.375000,299474
2017-11-16,null,null,null,null,null,null
2017-11-17,219000.000000,224000.000000,217000.000000,220000.000000,216500.625000,326069
2017-11-20,221000.000000,221000.000000,211500.000000,214500.000000,211088.109375,248268
2017-11-21,215500.000000,218500.000000,214000.000000,218500.000000,215024.484375,150510
2017-11-22,220000.000000,228500.000000,217000.000000,227500.000000,223881.328125,554363
2017-11-23,null,null,null,null,null,null
2017-11-24,228500.000000,233500.000000,228000.000000,232500.000000,228801.781250,230904
2017-11-27,234000.000000,234000.000000,221500.000000,222500.000000,218960.843750,462103
2017-11-28,223000.000000,224000.000000,215000.000000,220000.000000,216500.625000,279866
2017-11-29,220000.000000,224000.000000,219500.000000,220500.000000,216992.671875,176946
2017-11-30,214000.000000,216500.000000,212000.000000,212000.000000,208627.875000,397586
2017-12-01,213500.000000,217000.000000,211500.000000,214500.000000,211088.109375,240475
2017-12-04,215500.000000,217500.000000,212000.000000,214000.000000,210596.062500,306716
2017-12-05,210500.000000,211500.000000,202000.000000,204000.000000,200755.109375,514290
2017-12-06,204000.000000,207500.000000,201500.000000,202500.000000,199278.984375,304323
2017-12-07,204500.000000,209000.000000,203000.000000,208000.000000,204691.500000,382306
2017-12-08,209000.000000,211500.000000,207500.000000,209500.000000,206167.640625,227996
2017-12-11,211500.000000,212000.000000,208000.000000,210000.000000,206659.671875,186698
2017-12-12,213000.000000,218000.000000,209500.000000,213500.000000,210104.015625,356468
2017-12-13,215000.000000,217000.000000,211500.000000,217000.000000,213548.328125,284118
2017-12-14,217500.000000,218000.000000,210500.000000,210500.000000,207151.734375,410541
2017-12-15,213500.000000,216000.000000,209000.000000,209000.000000,205675.593750,242106
2017-12-18,210500.000000,211000.000000,205000.000000,208000.000000,204691.500000,152505
2017-12-19,210000.000000,213500.000000,208000.000000,209000.000000,205675.593750,211626
2017-12-21,210000.000000,210000.000000,201000.000000,202000.000000,198786.937500,281320
2017-12-22,201500.000000,204500.000000,199500.000000,202500.000000,199278.984375,260801
2017-12-26,202500.000000,203000.000000,195000.000000,195000.000000,191898.281250,388845
2017-12-27,195000.000000,199500.000000,195000.000000,197500.000000,195360.359375,286908
2017-12-28,196500.000000,205500.000000,196500.000000,204500.000000,202284.531250,263440
2018-01-02,null,null,null,null,null,null
2018-01-03,209500.000000,213000.000000,207000.000000,207500.000000,205252.015625,243427
2018-01-04,210000.000000,211500.000000,207000.000000,208500.000000,206241.187500,288525
2018-01-05,209500.000000,221000.000000,209500.000000,220500.000000,218111.187500,631052
2018-01-08,224500.000000,227000.000000,222000.000000,225500.000000,223057.000000,395868
2018-01-09,225000.000000,227000.000000,217000.000000,219500.000000,217122.015625,318641
2018-01-10,221500.000000,221500.000000,211000.000000,213500.000000,211187.031250,320655
2018-01-11,216000.000000,217000.000000,211500.000000,214500.000000,212176.171875,344856
2018-01-12,217500.000000,218500.000000,212000.000000,215500.000000,213165.359375,207713
2018-01-15,213000.000000,215500.000000,211000.000000,213000.000000,210692.437500,197666
2018-01-16,215500.000000,217500.000000,213500.000000,216500.000000,214154.515625,215395
2018-01-17,216500.000000,219000.000000,212000.000000,214500.000000,212176.171875,296120
2018-01-18,218500.000000,223500.000000,216000.000000,218000.000000,215638.265625,378700
2018-01-19,218000.000000,220500.000000,202000.000000,204000.000000,201789.953125,969072
2018-01-22,202000.000000,205000.000000,198000.000000,203000.000000,200800.765625,580327
2018-01-23,204000.000000,205000.000000,199500.000000,201000.000000,198822.437500,608934
2018-01-24,207500.000000,210500.000000,204500.000000,208000.000000,205746.609375,645722
2018-01-25,215000.000000,215500.000000,209000.000000,210000.000000,207724.937500,642179
2018-01-26,211000.000000,212000.000000,204500.000000,207000.000000,204757.437500,384321
2018-01-29,209000.000000,210000.000000,208000.000000,209000.000000,206735.765625,200975
2018-01-30,207500.000000,208000.000000,203500.000000,204500.000000,202284.531250,359741
2018-01-31,202500.000000,203000.000000,196000.000000,197000.000000,194865.781250,889811
2018-02-01,197000.000000,198000.000000,185000.000000,187500.000000,185468.703125,1296858
2018-02-02,184500.000000,185000.000000,175000.000000,179000.000000,177060.796875,1541960
2018-02-05,174000.000000,176000.000000,171000.000000,175000.000000,173104.125000,1147535
2018-02-06,169000.000000,177500.000000,168500.000000,177000.000000,175082.453125,685967
2018-02-07,179500.000000,180000.000000,172000.000000,172000.000000,170136.609375,662100
2018-02-08,171500.000000,177500.000000,171500.000000,175000.000000,173104.125000,458644
2018-02-09,169000.000000,171500.000000,168000.000000,170000.000000,168158.281250,382665
2018-02-12,171500.000000,176000.000000,170500.000000,174000.000000,172114.953125,348174
2018-02-13,176500.000000,177000.000000,172000.000000,172500.000000,170631.187500,364983
2018-02-14,174500.000000,180500.000000,174000.000000,180500.000000,178544.531250,386259
2018-02-19,184000.000000,185000.000000,180000.000000,182500.000000,180522.875000,282469
2018-02-20,182000.000000,182500.000000,178500.000000,179500.000000,177555.359375,223122
2018-02-21,179000.000000,180000.000000,177000.000000,178000.000000,176071.609375,220036
2018-02-22,176500.000000,179500.000000,176000.000000,179000.000000,177060.796875,150548
2018-02-23,180500.000000,183000.000000,180000.000000,182000.000000,180028.296875,179995
2018-02-26,184000.000000,184000.000000,175500.000000,177000.000000,175082.453125,329449
2018-02-27,178000.000000,179500.000000,175000.000000,175500.000000,173598.687500,298657
2018-02-28,174000.000000,174500.000000,170000.000000,171000.000000,169147.468750,380856
2018-03-02,169500.000000,172000.000000,168500.000000,170500.000000,168652.859375,249335
2018-03-05,172000.000000,173500.000000,170000.000000,170000.000000,168158.281250,168451
2018-03-06,172500.000000,179500.000000,172000.000000,179500.000000,177555.359375,378661
2018-03-07,179500.000000,182500.000000,177000.000000,178000.000000,176071.609375,318101
2018-03-08,179000.000000,182000.000000,178500.000000,182000.000000,180028.296875,335895
2018-03-09,185000.000000,196500.000000,184500.000000,196500.000000,194371.187500,1178221
2018-03-12,202000.000000,206000.000000,199500.000000,202500.000000,200306.187500,598690
2018-03-13,199000.000000,203500.000000,199000.000000,202000.000000,199811.609375,403440
2018-03-14,205500.000000,212500.000000,204000.000000,206500.000000,204262.843750,953548
2018-03-15,210500.000000,215000.000000,207000.000000,214500.000000,212176.171875,633572
2018-03-16,215500.000000,217000.000000,211000.000000,215500.000000,213165.359375,498717
2018-03-19,214500.000000,215000.000000,205000.000000,206000.000000,203768.281250,635991
2018-03-20,203500.000000,209000.000000,201500.000000,208500.000000,206241.187500,289067
2018-03-21,208000.000000,208000.000000,203000.000000,204500.000000,202284.531250,364147
2018-03-22,204000.000000,210000.000000,203500.000000,208000.000000,205746.609375,355010
2018-03-23,202000.000000,203000.000000,199000.000000,199500.000000,197338.687500,453539
2018-03-26,201000.000000,203000.000000,196500.000000,201500.000000,199317.031250,251989
2018-03-27,204000.000000,205500.000000,200000.000000,201000.000000,198822.437500,277273
2018-03-28,199000.000000,199000.000000,196000.000000,197000.000000,194865.781250,413634
2018-03-29,197000.000000,197500.000000,190000.000000,191000.000000,188930.765625,447080
2018-03-30,194500.000000,195000.000000,192500.000000,192500.000000,190414.515625,227870
2018-04-02,200000.000000,204000.000000,199000.000000,199500.000000,197338.687500,583028
2018-04-03,197000.000000,199000.000000,193500.000000,197500.000000,195360.359375,287353
2018-04-04,197000.000000,197500.000000,189000.000000,189500.000000,187447.031250,363317
2018-04-05,190500.000000,194000.000000,189500.000000,191000.000000,188930.765625,238497
2018-04-06,191500.000000,193000.000000,190000.000000,191000.000000,188930.765625,188792
2018-04-09,191000.000000,193000.000000,190000.000000,191500.000000,189425.359375,143533
2018-04-10,190500.000000,191000.000000,184000.000000,186000.000000,183984.953125,349119
2018-04-11,191000.000000,192500.000000,186000.000000,187000.000000,184974.093750,279502
2018-04-12,189000.000000,192000.000000,187000.000000,189500.000000,187447.031250,374912
2018-04-13,191500.000000,196000.000000,191000.000000,192500.000000,190414.515625,441237
2018-04-16,194000.000000,195500.000000,191500.000000,192500.000000,190414.515625,168140
2018-04-17,192000.000000,194500.000000,190000.000000,193000.000000,190909.125000,146298
2018-04-18,194000.000000,194500.000000,192000.000000,192000.000000,189919.937500,150286
2018-04-19,192000.000000,192000.000000,188000.000000,189500.000000,187447.031250,230395
2018-04-20,188500.000000,189000.000000,185500.000000,186000.000000,183984.953125,244574
2018-04-23,187000.000000,189500.000000,186000.000000,188000.000000,185963.281250,161518
2018-04-24,188000.000000,188500.000000,182000.000000,182500.000000,180522.875000,286740
2018-04-25,182000.000000,182000.000000,174500.000000,176000.000000,174093.265625,442091
2018-04-26,176000.000000,181500.000000,175500.000000,178500.000000,176566.203125,250411
2018-04-27,179500.000000,183000.000000,179500.000000,180500.000000,178544.531250,176874
2018-04-30,180000.000000,184500.000000,180000.000000,183500.000000,181512.015625,164700
2018-05-02,184500.000000,185000.000000,181000.000000,183000.000000,181017.437500,234717
2018-05-03,185500.000000,188500.000000,184500.000000,186500.000000,184479.531250,463265
2018-05-04,183000.000000,183500.000000,180000.000000,180500.000000,178544.531250,318547
2018-05-08,179000.000000,186000.000000,179000.000000,184000.000000,182006.609375,231245
2018-05-09,183000.000000,192500.000000,182000.000000,191000.000000,188930.765625,324011
2018-05-10,190000.000000,192500.000000,189000.000000,190500.000000,188436.203125,395033
2018-05-11,193500.000000,193500.000000,189500.000000,191000.000000,188930.765625,180729
2018-05-14,193000.000000,201500.000000,192000.000000,200000.000000,197833.265625,456025
2018-05-15,199000.000000,199000.000000,193000.000000,196000.000000,193876.609375,222045
2018-05-16,194000.000000,197500.000000,192500.000000,196000.000000,193876.609375,133710
2018-05-17,199000.000000,204500.000000,198000.000000,200000.000000,197833.265625,396906
2018-05-18,201500.000000,201500.000000,194000.000000,195000.000000,192887.437500,225423
2018-05-21,195000.000000,199000.000000,192500.000000,198000.000000,195854.937500,188601
2018-05-23,205500.000000,210000.000000,204000.000000,204500.000000,202284.531250,660136
2018-05-24,202000.000000,206500.000000,200000.000000,204500.000000,202284.531250,266881
2018-05-25,204500.000000,208500.000000,202000.000000,207000.000000,204757.437500,428069
2018-05-28,207000.000000,211000.000000,203500.000000,209000.000000,206735.765625,271231
2018-05-29,211000.000000,211500.000000,207500.000000,211500.000000,209208.687500,316690
2018-05-30,209000.000000,210000.000000,203500.000000,206000.000000,203768.281250,343970
2018-05-31,206500.000000,206500.000000,200500.000000,200500.000000,198327.859375,466438
2018-06-01,201000.000000,210500.000000,200000.000000,209000.000000,206735.765625,357994
2018-06-04,209000.000000,219000.000000,208500.000000,219000.000000,216627.437500,610620
2018-06-05,217500.000000,218000.000000,213000.000000,215000.000000,212670.765625,327625
2018-06-07,220500.000000,226500.000000,219000.000000,222000.000000,219594.921875,790086
2018-06-08,221500.000000,226000.000000,221000.000000,225500.000000,223057.000000,401108
2018-06-11,220500.000000,226000.000000,220000.000000,224000.000000,221573.281250,361724
2018-06-12,226500.000000,230000.000000,225000.000000,230000.000000,227508.265625,485510
2018-06-14,230000.000000,235000.000000,227000.000000,227000.000000,224540.765625,529005
2018-06-15,233000.000000,237000.000000,231000.000000,235500.000000,232948.687500,635346
2018-06-18,235500.000000,236000.000000,220500.000000,223000.000000,220584.093750,646476
2018-06-19,222000.000000,225500.000000,215500.000000,216000.000000,213659.937500,531324
2018-06-20,217000.000000,233000.000000,217000.000000,229000.000000,226519.109375,454949
2018-06-21,231500.000000,232000.000000,225000.000000,226000.000000,223551.593750,368767
2018-06-22,223500.000000,229000.000000,220000.000000,227000.000000,224540.765625,261954
2018-06-25,226500.000000,228000.000000,225000.000000,225500.000000,223057.000000,228996
2018-06-26,220500.000000,227000.000000,220000.000000,224000.000000,221573.281250,293594
2018-06-27,224000.000000,230500.000000,223500.000000,225500.000000,223057.000000,290414
2018-06-28,223000.000000,223500.000000,218500.000000,220000.000000,217616.593750,270729
2018-06-29,219500.000000,220500.000000,210000.000000,214000.000000,211681.593750,594795
2018-07-02,215000.000000,220000.000000,212500.000000,214000.000000,211681.593750,280539
2018-07-03,219500.000000,224000.000000,207500.000000,212500.000000,210197.859375,427152
2018-07-04,213000.000000,218000.000000,212000.000000,213000.000000,210692.437500,159798
2018-07-05,212500.000000,216000.000000,207000.000000,215000.000000,212670.765625,264247
2018-07-06,213000.000000,232000.000000,207500.000000,231000.000000,228497.421875,853958
2018-07-09,230500.000000,237500.000000,229500.000000,232500.000000,229981.187500,420448
2018-07-10,236500.000000,236500.000000,224500.000000,228500.000000,226024.515625,372521
2018-07-11,223000.000000,229000.000000,223000.000000,225000.000000,222562.437500,284263
2018-07-12,223000.000000,235000.000000,223000.000000,233500.000000,230970.343750,454859
2018-07-13,235000.000000,244000.000000,234000.000000,237000.000000,234432.421875,439815
2018-07-16,238000.000000,238000.000000,226500.000000,229000.000000,226519.109375,303560
2018-07-17,229000.000000,231500.000000,225500.000000,228500.000000,226024.515625,195158
2018-07-18,231500.000000,235000.000000,226500.000000,227000.000000,224540.765625,254611
2018-07-19,227500.000000,239000.000000,226500.000000,235000.000000,232454.109375,377469
2018-07-20,235500.000000,236000.000000,229500.000000,232000.000000,229486.609375,314316
2018-07-23,229000.000000,231000.000000,219000.000000,220500.000000,218111.187500,440882
2018-07-24,221000.000000,228500.000000,220000.000000,228000.000000,225529.937500,302173
2018-07-25,229000.000000,238500.000000,227500.000000,230000.000000,227508.265625,455816
2018-07-26,230500.000000,232500.000000,226500.000000,231500.000000,228992.015625,326994
2018-07-27,230500.000000,236000.000000,229000.000000,234500.000000,231959.515625,270918
2018-07-30,237000.000000,240500.000000,225000.000000,228000.000000,225529.937500,621510
2018-07-31,227500.000000,233000.000000,224500.000000,229000.000000,226519.109375,324057
2018-08-01,230000.000000,233000.000000,224000.000000,226000.000000,223551.593750,313975
2018-08-02,226500.000000,232000.000000,225000.000000,226500.000000,224046.187500,321154
2018-08-03,229500.000000,232000.000000,226000.000000,231000.000000,228497.421875,246206
2018-08-06,232000.000000,233000.000000,224000.000000,225000.000000,222562.437500,302011
2018-08-07,223000.000000,227000.000000,223000.000000,226500.000000,224046.187500,168539
2018-08-08,227000.000000,229500.000000,225000.000000,225500.000000,223057.000000,225652
2018-08-09,226000.000000,230000.000000,222500.000000,228500.000000,226024.515625,318853
2018-08-10,228000.000000,228000.000000,212500.000000,213500.000000,211187.031250,625069
2018-08-13,213000.000000,217000.000000,211500.000000,215000.000000,212670.765625,303402
2018-08-14,216000.000000,216000.000000,211000.000000,214500.000000,212176.171875,216559
2018-08-16,210000.000000,217500.000000,210000.000000,216500.000000,214154.515625,250060
2018-08-17,218000.000000,219500.000000,213000.000000,213500.000000,211187.031250,173818
2018-08-20,215500.000000,217500.000000,208000.000000,208000.000000,205746.609375,349589
2018-08-21,209000.000000,218000.000000,207500.000000,217000.000000,214649.109375,318915
2018-08-22,217500.000000,218500.000000,214000.000000,215500.000000,213165.359375,217180
2018-08-23,216000.000000,221000.000000,214500.000000,219500.000000,217122.015625,196747
2018-08-24,218500.000000,225000.000000,217500.000000,224000.000000,221573.281250,204084
2018-08-27,226000.000000,234000.000000,224500.000000,233000.000000,230475.765625,394144
2018-08-28,234500.000000,239000.000000,230000.000000,230000.000000,227508.265625,427115
2018-08-29,232000.000000,236000.000000,229500.000000,235500.000000,232948.687500,356040
2018-08-30,235500.000000,239000.000000,233000.000000,235500.000000,232948.687500,297809
2018-08-31,235000.000000,240000.000000,232000.000000,236000.000000,233443.265625,284273
2018-09-03,237500.000000,244000.000000,235500.000000,242500.000000,239872.843750,428249
2018-09-04,244500.000000,245000.000000,241500.000000,245000.000000,242345.750000,270820
2018-09-05,246000.000000,246000.000000,240500.000000,242500.000000,239872.843750,301486
2018-09-06,240500.000000,245000.000000,237500.000000,242000.000000,239378.250000,280531
2018-09-07,242000.000000,244500.000000,235500.000000,239000.000000,236410.765625,362020
2018-09-10,238000.000000,244500.000000,238000.000000,244000.000000,241356.593750,218309
2018-09-11,246000.000000,255000.000000,245500.000000,249500.000000,246797.000000,498612
2018-09-12,251500.000000,254000.000000,241500.000000,247500.000000,244818.671875,409317
2018-09-13,245000.000000,248000.000000,238000.000000,238500.000000,235916.171875,571739
2018-09-14,242000.000000,248000.000000,241500.000000,245000.000000,242345.750000,251884
2018-09-17,245500.000000,248500.000000,242000.000000,246500.000000,243829.515625,198381
2018-09-18,243000.000000,255000.000000,240500.000000,255000.000000,252237.421875,428081
2018-09-19,257000.000000,258500.000000,253500.000000,256500.000000,253721.156250,355187
2018-09-20,255000.000000,258500.000000,251500.000000,253500.000000,250753.671875,297512
2018-09-21,256500.000000,257000.000000,252000.000000,256000.000000,253226.593750,298991
2018-09-27,262000.000000,263500.000000,257500.000000,261000.000000,258172.421875,358058
2018-09-28,261500.000000,262000.000000,254500.000000,258500.000000,255699.500000,335811
2018-10-01,259500.000000,261000.000000,251000.000000,252500.000000,249764.500000,317594
2018-10-02,254500.000000,259000.000000,250000.000000,250000.000000,247291.593750,229183
2018-10-04,250000.000000,252500.000000,241000.000000,244000.000000,241356.593750,390712
2018-10-05,242000.000000,243000.000000,231000.000000,237000.000000,234432.421875,595906
2018-10-08,235500.000000,247500.000000,234000.000000,239000.000000,236410.765625,356685
2018-10-10,242500.000000,243000.000000,232500.000000,238500.000000,235916.171875,341200
2018-10-11,230000.000000,234500.000000,226500.000000,227000.000000,224540.765625,419946
2018-10-12,228500.000000,245000.000000,228500.000000,244000.000000,241356.593750,516051
2018-10-15,244000.000000,249500.000000,241000.000000,243500.000000,240862.015625,283646
2018-10-16,245500.000000,249500.000000,242500.000000,243500.000000,240862.015625,188273
2018-10-17,251000.000000,255000.000000,248000.000000,250500.000000,247786.171875,277392
2018-10-18,252500.000000,256500.000000,250500.000000,252500.000000,249764.500000,265114
2018-10-19,248500.000000,254000.000000,244000.000000,252500.000000,249764.500000,285410
2018-10-22,251000.000000,254000.000000,247500.000000,251000.000000,248280.750000,168401
2018-10-23,251000.000000,251000.000000,236000.000000,239500.000000,236905.343750,514080
2018-10-24,240000.000000,241500.000000,219500.000000,222500.000000,220089.515625,811416
2018-10-25,214000.000000,229500.000000,214000.000000,229500.000000,227013.687500,676719
2018-10-26,233500.000000,235500.000000,218000.000000,232000.000000,229486.609375,676184
2018-10-29,238000.000000,239500.000000,226000.000000,229000.000000,226519.109375,644243
2018-10-30,228000.000000,238000.000000,222000.000000,235000.000000,232454.109375,519730
2018-10-31,237000.000000,238000.000000,230000.000000,235500.000000,232948.687500,346165
2018-11-01,239500.000000,241000.000000,227500.000000,228500.000000,226024.515625,490359
2018-11-02,230500.000000,234500.000000,226000.000000,234500.000000,231959.515625,600951
2018-11-05,233500.000000,238000.000000,229000.000000,236000.000000,233443.265625,307340
2018-11-06,238000.000000,238500.000000,230500.000000,234500.000000,231959.515625,265428
2018-11-07,233000.000000,235500.000000,227500.000000,229500.000000,227013.687500,280171
2018-11-08,235000.000000,237000.000000,229000.000000,229000.000000,226519.109375,456112
2018-11-09,229000.000000,229000.000000,215500.000000,216500.000000,214154.515625,698588
2018-11-12,213000.000000,219500.000000,211000.000000,219000.000000,216627.437500,426379
2018-11-13,212500.000000,217500.000000,208000.000000,216000.000000,213659.937500,480455
2018-11-14,216000.000000,220500.000000,216000.000000,217500.000000,215143.687500,269948
2018-11-15,null,null,null,null,null,null
2018-11-16,222500.000000,224000.000000,219500.000000,220000.000000,217616.593750,269773
2018-11-19,221500.000000,226000.000000,220000.000000,222500.000000,220089.515625,244912
2018-11-20,218000.000000,218500.000000,207000.000000,209000.000000,206735.765625,594077
2018-11-21,202500.000000,211000.000000,200000.000000,210500.000000,208219.515625,559824
2018-11-22,211000.000000,211000.000000,207500.000000,208500.000000,206241.187500,231947
2018-11-23,208000.000000,209500.000000,200000.000000,201500.000000,199317.031250,485282
2018-11-26,199500.000000,207500.000000,199000.000000,206000.000000,203768.281250,328729
2018-11-27,209000.000000,210500.000000,203500.000000,209500.000000,207230.375000,399162
2018-11-28,210000.000000,210000.000000,206000.000000,209000.000000,206735.765625,227915
2018-11-29,213500.000000,215000.000000,208500.000000,209500.000000,207230.375000,277132
2018-11-30,210500.000000,214500.000000,206000.000000,206500.000000,204262.843750,407748
2018-12-03,211500.000000,222000.000000,211000.000000,221000.000000,218605.781250,511045
2018-12-04,221000.000000,223500.000000,217000.000000,218500.000000,216132.843750,440517
2018-12-05,213500.000000,217000.000000,212000.000000,216500.000000,214154.515625,224291
2018-12-06,216500.000000,217000.000000,206000.000000,208000.000000,205746.609375,376562
2018-12-07,210000.000000,212000.000000,207500.000000,208000.000000,205746.609375,205321
2018-12-10,204500.000000,206000.000000,201000.000000,204000.000000,201789.953125,266379
2018-12-11,206000.000000,207500.000000,202000.000000,203500.000000,201295.343750,278367
2018-12-12,206500.000000,210500.000000,203500.000000,208500.000000,206241.187500,421767
2018-12-13,211000.000000,218000.000000,209500.000000,216000.000000,213659.937500,656263
2018-12-14,215000.000000,215500.000000,203000.000000,205500.000000,203273.687500,459055
2018-12-17,204500.000000,208000.000000,201500.000000,207000.000000,204757.437500,282481
2018-12-18,202500.000000,207000.000000,201500.000000,202500.000000,200306.187500,229498
2018-12-19,204000.000000,213000.000000,203500.000000,211000.000000,208714.093750,336919
2018-12-20,209000.000000,213000.000000,207000.000000,210000.000000,207724.937500,294353
2018-12-21,211500.000000,222500.000000,211500.000000,221000.000000,218605.781250,706872
2018-12-24,222000.000000,223000.000000,215000.000000,218500.000000,216132.843750,309873
2018-12-26,213500.000000,224500.000000,213500.000000,218000.000000,215638.265625,440953
2018-12-27,226000.000000,226500.000000,219000.000000,220500.000000,219116.296875,311555
2018-12-28,221000.000000,223000.000000,216000.000000,219000.000000,217625.718750,195928
2019-01-02,222000.000000,224000.000000,208500.000000,210500.000000,209179.062500,345548
2019-01-03,209000.000000,209500.000000,202000.000000,203000.000000,201726.125000,484354
2019-01-04,201500.000000,204000.000000,194000.000000,201000.000000,199738.671875,474274
2019-01-07,209000.000000,219500.000000,208500.000000,217000.000000,215638.265625,549913
2019-01-08,218000.000000,219500.000000,213000.000000,218500.000000,217128.859375,310061
2019-01-09,220500.000000,227000.000000,219000.000000,226500.000000,225078.656250,455066
2019-01-10,226000.000000,228500.000000,224000.000000,227000.000000,225575.515625,277278
2019-01-11,227500.000000,232000.000000,226500.000000,231000.000000,229550.421875,246538
2019-01-14,229500.000000,234000.000000,228000.000000,232000.000000,230544.156250,192426
2019-01-15,232000.000000,238000.000000,231000.000000,236500.000000,235015.906250,309743
2019-01-16,236500.000000,240000.000000,233500.000000,240000.000000,238493.937500,279141
2019-01-17,240000.000000,240000.000000,231000.000000,232000.000000,230544.156250,368565
2019-01-18,233000.000000,238500.000000,230000.000000,232500.000000,231041.015625,339781
2019-01-21,233000.000000,236500.000000,228500.000000,236500.000000,235015.906250,257564
2019-01-22,236500.000000,237500.000000,229000.000000,229000.000000,227562.984375,262273
2019-01-23,228000.000000,233500.000000,228000.000000,230500.000000,229053.562500,230664
2019-01-24,229000.000000,230000.000000,225000.000000,225500.000000,224084.921875,469060
2019-01-25,224500.000000,232500.000000,223500.000000,232500.000000,231041.015625,389228
2019-01-28,233500.000000,233500.000000,226000.000000,232000.000000,230544.156250,730017
2019-01-29,230000.000000,233500.000000,226500.000000,229000.000000,227562.984375,391118
2019-01-30,229000.000000,230000.000000,225000.000000,228000.000000,226569.234375,324592
2019-01-31,230000.000000,230500.000000,223500.000000,223500.000000,222097.484375,369895
2019-02-01,224000.000000,228500.000000,224000.000000,227000.000000,225575.515625,287383
2019-02-07,230000.000000,241000.000000,230000.000000,240000.000000,238493.937500,692664
2019-02-08,238000.000000,245000.000000,237500.000000,238500.000000,237003.359375,350405
2019-02-11,240000.000000,242500.000000,234500.000000,236500.000000,235015.906250,249074
2019-02-12,237000.000000,241000.000000,235000.000000,236500.000000,235015.906250,360752
2019-02-13,238500.000000,242000.000000,236000.000000,238500.000000,237003.359375,402745
2019-02-14,238500.000000,240500.000000,236000.000000,240500.000000,238990.812500,398668
2019-02-15,239500.000000,240000.000000,234000.000000,236000.000000,234519.046875,310514
2019-02-18,238000.000000,245000.000000,237000.000000,245000.000000,243462.562500,448850
2019-02-19,245500.000000,251000.000000,243000.000000,247500.000000,245946.875000,488307
2019-02-20,247500.000000,249000.000000,244000.000000,248000.000000,246443.734375,331080
2019-02-21,246500.000000,246500.000000,242000.000000,243500.000000,241971.984375,315655
2019-02-22,243000.000000,243000.000000,236000.000000,241000.000000,239487.671875,450936
2019-02-25,241500.000000,246000.000000,241000.000000,245500.000000,243959.421875,274017
2019-02-26,245000.000000,247500.000000,239000.000000,240500.000000,238990.812500,255796
2019-02-27,240500.000000,241000.000000,237500.000000,239000.000000,237500.218750,318688
2019-02-28,241000.000000,244000.000000,236000.000000,237500.000000,236009.640625,389523
2019-03-04,241500.000000,241500.000000,237000.000000,238500.000000,237003.359375,372829
2019-03-05,237000.000000,237000.000000,228000.000000,230500.000000,229053.562500,486809
2019-03-06,230500.000000,233500.000000,227500.000000,232500.000000,231041.015625,260434
2019-03-07,232000.000000,233500.000000,222000.000000,224500.000000,223091.203125,494256
2019-03-08,221000.000000,224000.000000,218000.000000,220500.000000,219116.296875,364236
2019-03-11,220500.000000,221000.000000,215000.000000,217500.000000,216135.125000,350400
2019-03-12,220500.000000,221000.000000,214000.000000,215500.000000,214147.687500,481531
2019-03-13,215500.000000,219000.000000,213500.000000,218000.000000,216632.000000,438178
2019-03-14,218500.000000,218500.000000,211000.000000,212000.000000,210669.640625,824142
